date,ticket_no.,receiver_department,item,measurement,description,quantity,unit_cost,total_cost,week_code
2024-05-08,910,Sourcing,Fuel,Litres,Ford2,31.0,800,24800,May wk 2 - 24
2024-05-08,911,Sourcing,Fuel,Litres,Bikes,6.0,800,4800,May wk 2 - 24
2024-05-08,912,Production,Diesel,Litres,production,300.0,0,0,May wk 2 - 24
2024-05-09,913,Production,CaC03,bags,production,17.0,0,0,May wk 2 - 24
2024-05-09,914,Sourcing,Fuel,Litres,Bikes,4.0,800,3200,May wk 2 - 24
2024-05-09,915,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 2 - 24
2024-05-09,916,Production,Spares,Pieces,F210 Bearings,1.0,15000,15000,May wk 2 - 24
2024-05-09,917,Production,Spares,Pieces,hydraulic oil,50.0,0,140000,May wk 2 - 24
2024-05-09,918,Production,Spares,Pieces,cutting Disc,1.0,0,1800,May wk 2 - 24
2024-05-10,919,Production,Spares,Pieces,2.5 cable,1.0,0,45000,May wk 2 - 24
2024-05-10,920,Production,Spares,Pieces,Male & female socket,4.0,5500,22000,May wk 2 - 24
2024-05-10,921,Production,Spares,Pieces,cutting Disc,2.0,1800,3600,May wk 2 - 24
2024-05-10,922,Production,Spares,Pieces,24washers,30.0,50,1500,May wk 2 - 24
2024-05-10,923,Production,Diesel,Litres,production,300.0,0,0,May wk 2 - 24
2024-05-10,924,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 2 - 24
2024-05-10,925,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,May wk 2 - 24
2024-05-10,926,Sourcing,Fuel,Litres,Bikes,6.0,800,4800,May wk 2 - 24
2024-05-10,927,Production,CaC03,bags,production,11.0,0,0,May wk 2 - 24
2024-05-11,928,Sourcing,Diesel,Litres,Dyna4,40.0,1250,50000,May wk 2 - 24
2024-05-11,929,Production,CaC03,bags,production,11.0,0,0,May wk 2 - 24
2024-05-11,930,Production,Fuel,Litres,Ford2,35.0,850,29750,May wk 2 - 24
2024-05-11,931,Sourcing,Fuel,Litres,Bikes,2.0,800,1600,May wk 2 - 24
2024-05-12,930,Payloader,Diesel,Litres,payloader,30.0,0,0,May wk 2 - 24
2024-05-12,931,Production,Diesel,Litres,production,300.0,0,0,May wk 2 - 24
2024-05-13,931,Sourcing,Diesel,Litres,mb1,40.0,1250,50000,May wk 3 - 24
2024-05-13,932,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 3 - 24
2024-05-13,933,Payloader,Diesel,Litres,payloader,30.0,0,0,May wk 3 - 24
2024-05-13,933,Sourcing,Fuel,Litres,Ford2,27.0,850,22950,May wk 3 - 24
2024-05-13,934,Sourcing,Fuel,Litres,Bikes,6.0,800,4800,May wk 3 - 24
2024-05-13,935,Production,CaC03,bags,production,18.0,0,0,May wk 3 - 24
2024-05-14,936,Sourcing,Diesel,Litres,mb1,40.0,1250,50000,May wk 3 - 24
2024-05-14,937,Sourcing,Diesel,Litres,Dyna4,40.0,1250,50000,May wk 3 - 24
2024-05-14,938,Production,CaC03,bags,production,16.0,0,0,May wk 3 - 24
2024-05-14,939,Sourcing,Fuel,Litres,Ford2,32.0,850,27200,May wk 3 - 24
2024-05-14,940,Sourcing,Spares,Pieces,Oil filter,1.0,0,0,May wk 3 - 24
2024-05-14,941,Sourcing,Spares,Pieces,Gas filter,1.0,0,0,May wk 3 - 24
2024-05-14,942,Sourcing,Spares,Pieces,Top cylinder,1.0,0,0,May wk 3 - 24
2024-05-14,943,Sourcing,Spares,Pieces,Engine oil,25.0,0,0,May wk 3 - 24
2024-05-14,944,Sourcing,Spares,Pieces,Gear Oil,4.0,0,0,May wk 3 - 24
2024-05-15,944,Enforcement,PP2w,tonnes,Lordtech,26.14,0,0,May wk 3 - 24
2024-05-15,945,Enforcement,Bags,Pieces,Lordtech,455.0,0,0,May wk 3 - 24
2024-05-15,946,Sourcing,Fuel,Litres,Bikes,7.0,800,5600,May wk 3 - 24
2024-05-15,947,Production,Diesel,Litres,payloader,30.0,0,0,May wk 3 - 24
2024-05-15,948,Payloader,Diesel,Litres,production,300.0,0,0,May wk 3 - 24
2024-05-15,949,Sourcing,Diesel,Litres,Dyna2,30.0,1250,37500,May wk 3 - 24
2024-05-15,950,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,May wk 3 - 24
2024-05-15,951,Production,CaC03,bags,production,14.0,0,0,May wk 3 - 24
2024-05-16,952,Sourcing,Fuel,Litres,Ford2,30.0,900,27000,May wk 3 - 24
2024-05-16,953,Sourcing,Fuel,Litres,Bikes,4.0,800,3200,May wk 3 - 24
2024-05-16,954,Payloader,Diesel,Litres,payloader,30.0,0,0,May wk 3 - 24
2024-05-16,955,Payloader,Diesel,Litres,Dyna2,30.0,1250,37500,May wk 3 - 24
2024-05-16,956,Production,CaC03,bags,production,12.0,0,0,May wk 3 - 24
2024-05-16,957,Production,Spares,Pieces,F210 Bearings,1.0,0,0,May wk 3 - 24
2024-05-16,958,Production,Spares,Pieces,C75 - belt,1.0,0,0,May wk 3 - 24
2024-05-16,959,Production,Spares,Pieces,shovel,3.0,0,0,May wk 3 - 24
2024-05-16,960,Production,Spares,Pieces,Mild steel electrodes,140.0,0,0,May wk 3 - 24
2024-05-17,961,Sourcing,Diesel,Litres,Dyna2,30.0,1250,37500,May wk 3 - 24
2024-05-17,961,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,May wk 3 - 24
2024-05-17,963,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 3 - 24
2024-05-17,964,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 3 - 24
2024-05-17,965,Production,Diesel,Litres,production,300.0,0,0,May wk 3 - 24
2024-05-17,966,Production,CaC03,bags,production,16.0,0,0,May wk 3 - 24
2024-05-17,967,Sourcing,Fuel,Litres,Bikes,2.0,850,1700,May wk 3 - 24
2024-05-17,968,Sourcing,Fuel,Litres,Ford2,30.0,900,27000,May wk 3 - 24
2024-05-16,969,Sourcing,PKS,tonnes,Enforcement,37.55,0,0,May wk 3 - 24
2024-05-17,969,Enforcement,PKS,tonnes,Enforcement,18.01,0,0,May wk 3 - 24
2024-05-18,969,Sourcing,Fuel,Litres,Ford2,32.0,900,28800,May wk 3 - 24
2024-05-18,970,Payloader,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 3 - 24
2024-05-18,971,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 3 - 24
2024-05-18,972,Sourcing,Fuel,Litres,Bike,2.0,850,1700,May wk 3 - 24
2024-05-18,973,Production,Spares,Pieces,cutting Disc,2.0,0,2600,May wk 3 - 24
2024-05-18,974,Production,Spares,Pieces,Electrical tape,2.0,0,500,May wk 3 - 24
2024-05-18,975,Enforcement,PKS,tonnes,Enforcement,40.85,0,0,May wk 3 - 24
2024-05-19,976,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 3 - 24
2024-05-19,977,Production,Spares,Pieces,Mild steel electrodes,140.0,0,4620,May wk 3 - 24
2024-05-19,978,Production,Spares,Pieces,24washers,10.0,0,500,May wk 3 - 24
2024-05-19,978,Production,CaC03,bags,production,13.0,0,0,May wk 3 - 24
2024-05-20,979,Production,Spares,Pieces,19bolt and nuts,2.0,0,0,May wk 4 - 24
2024-05-20,980,Production,Spares,Pieces,24washers,5.0,0,250,May wk 4 - 24
2024-05-20,981,Production,Spares,Pieces,19washers,4.0,0,200,May wk 4 - 24
2024-05-20,982,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,May wk 4 - 24
2024-05-20,983,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 4 - 24
2024-05-21,983,Enforcement,PP2w,tonnes,Lordtech,28.28,0,0,May wk 4 - 24
2024-05-21,984,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 4 - 24
2024-05-21,985,Sourcing,Diesel,Litres,mb1,40.0,1250,50000,May wk 4 - 24
2024-05-21,986,Production,Diesel,Litres,Alternator gen,10.0,0,0,May wk 4 - 24
2024-05-21,987,Sourcing,Fuel,Litres,Bike,2.0,850,1700,May wk 4 - 24
2024-05-22,988,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 4 - 24
2024-05-22,989,Production,Diesel,Litres,production,300.0,0,0,May wk 4 - 24
2024-05-22,990,Sourcing,Fuel,Litres,Ford2,36.0,850,30600,May wk 4 - 24
2024-05-22,991,Sourcing,Fuel,Litres,Bikes,6.0,850,5100,May wk 4 - 24
2024-05-22,992,Production,Spares,Pieces,U-bolt 22,1.0,400,400,May wk 4 - 24
2024-05-22,993,Production,Spares,Pieces,24washers,6.0,50,300,May wk 4 - 24
2024-05-22,994,Production,Spares,Pieces,cutting Disc,2.0,1800,2600,May wk 4 - 24
2024-05-23,995,Sourcing,Diesel,Litres,Dyna4,40.0,1250,37500,May wk 4 - 24
2024-05-23,996,Sourcing,Diesel,Litres,mb1,40.0,1250,37500,May wk 4 - 24
2024-05-23,995,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,May wk 4 - 24
2024-05-23,996,Production,CaC03,bags,production,16.0,0,0,May wk 4 - 24
2024-05-24,997,Production,Spares,Pieces,cutting Disc,3.0,1800,5400,May wk 4 - 24
2024-05-24,998,Production,Spares,Pieces,Electrical tape,1.0,250,250,May wk 4 - 24
2024-05-24,999,Production,Spares,Pieces,19bolt and nut,5.0,350,1750,May wk 4 - 24
2024-05-24,1000,Production,Spares,Pieces,19washers,10.0,50,500,May wk 4 - 24
2024-05-24,1001,Production,Spares,Pieces,Siliciones sealart,1.0,2500,2500,May wk 4 - 24
2024-05-24,1002,Production,Spares,Pieces,Damper rubbers,1.0,3000,3000,May wk 4 - 24
2024-05-24,1003,Production,CaC03,bags,production,17.0,0,0,May wk 4 - 24
2024-05-24,1004,Sourcing,Fuel,Litres,Bikes,6.0,850,5100,May wk 4 - 24
2024-05-24,1005,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 4 - 24
2024-05-24,1006,Payloader,Diesel,Litres,payloader,30.0,0,0,May wk 4 - 24
2024-05-24,1007,Enforcement,PKS,tonnes,Enforcement,24.52,0,0,May wk 4 - 24
2024-05-25,1007,Enforcement,PP2w,tonnes,Lordtech,28.76,0,0,May wk 4 - 24
2024-05-25,1008,Enforcement,Bags,Pieces,Lordtech,518.0,0,0,May wk 4 - 24
2024-05-25,1009,Production,Diesel,Litres,production,300.0,0,0,May wk 4 - 24
2024-05-25,1010,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 4 - 24
2024-05-25,1011,Payloader,Diesel,Litres,payloader,30.0,0,0,May wk 4 - 24
2024-05-25,1012,Sourcing,Fuel,Litres,Bikes,6.0,850,5100,May wk 4 - 24
2024-05-25,1013,Production,CaC03,bags,production,17.0,0,0,May wk 4 - 24
2024-05-26,1013,Production,Spares,Pieces,Body liners,2.0,0,0,May wk 4 - 24
2024-05-26,1014,Production,Spares,Pieces,Rollers for 2cracker,32.0,0,0,May wk 4 - 24
2024-05-26,1015,Production,Spares,Pieces,F-208 brearing,1.0,0,0,May wk 4 - 24
2024-05-26,1026,Production,Spares,Pieces,19bolt & nuts,10.0,0,0,May wk 4 - 24
2024-05-26,1027,Production,Spares,Pieces,19washers,20.0,0,0,May wk 4 - 24
2024-05-26,1028,Production,Spares,Pieces,Half inches pipe,1.0,0,0,May wk 4 - 24
2024-05-26,1029,Sourcing,Diesel,Litres,Dyna4(for p1 stock count),10.0,1250,12500,May wk 4 - 24
2024-05-26,1030,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 4 - 24
2024-05-27,1031,Sourcing,Fuel,Litres,ford2(P1 stock count),31.0,850,26350,May wk 5 - 24
2024-05-27,1032,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 5 - 24
2024-05-27,1033,Sourcing,Fuel,Litres,Bikes,6.5,850,5525,May wk 5 - 24
2024-05-27,1034,Payloader,Diesel,Litres,Dyna4(for p1 stock count),15.0,1250,18750,May wk 5 - 24
2024-05-27,1035,Production,Spares,Pieces,19bolts & nuts,11.0,350,3850,May wk 5 - 24
2024-05-27,1036,Production,Spares,Pieces,19washers,22.0,50,1100,May wk 5 - 24
2024-05-28,1035,Sourcing,Diesel,Litres,Dyna4,40.0,1250,50000,May wk 5 - 24
2024-05-28,1036,Sourcing,Diesel,Litres,Mb1(P1 stock count),40.0,1250,50000,May wk 5 - 24
2024-05-28,1037,Production,CaC03,bags,production,16.0,0,0,May wk 5 - 24
2024-05-28,1038,Production,Spares,Pieces,Mild steel electrodes,140.0,33,4620,May wk 5 - 24
2024-05-28,1039,Production,Spares,Pieces,cutting Disc,1.0,1800,1800,May wk 5 - 24
2024-05-28,1040,Production,Spares,Pieces,Iron chalk,2.0,250,500,May wk 5 - 24
2024-05-28,1041,Production,Spares,Pieces,13bolts & nuts,10.0,350,3500,May wk 5 - 24
2024-05-28,1042,Production,Spares,Pieces,13washers,20.0,50,1000,May wk 5 - 24
2024-05-28,1043,Production,Spares,Pieces,welding glass,1.0,0,0,May wk 5 - 24
2024-05-28,1044,Production,Spares,Pieces,22washers,10.0,50,500,May wk 5 - 24
2024-05-28,1045,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,May wk 5 - 24
2024-05-29,1045,Sourcing,Fuel,Litres,ford2,33.0,850,28050,May wk 5 - 24
2024-05-29,1046,Production,Diesel,Litres,production,300.0,0,0,May wk 5 - 24
2024-05-29,1047,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 5 - 24
2024-05-29,1048,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 5 - 24
2024-05-29,1049,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,May wk 5 - 24
2024-05-29,1050,Production,CaC03,bags,production,12.0,0,0,May wk 5 - 24
2024-05-29,1051,Enforcement,PKS,tonnes,Enforcement,91.07,0,0,May wk 5 - 24
2024-05-29,1052,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,May wk 5 - 24
2024-05-30,1052,Payloader,Diesel,Litres,payloader,60.0,0,0,May wk 5 - 24
2024-05-30,1053,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 5 - 24
2024-05-30,1054,Production,Spares,Pieces,Engine oil,4.0,3080,12320,May wk 5 - 24
2024-05-30,1055,Production,Spares,Pieces,Rain coats,25.0,8000,200000,May wk 5 - 24
2024-05-30,1056,Production,Spares,Pieces,Male & female coupling,1.0,0,0,May wk 5 - 24
2024-05-30,1055,Production,Spares,Pieces,P212 bearing,1.0,0,0,May wk 5 - 24
2024-05-30,1056,Production,Spares,Pieces,24bolts & nuts,2.0,0,0,May wk 5 - 24
2024-05-30,1057,Production,Spares,Pieces,24washers,4.0,0,0,May wk 5 - 24
2024-05-30,1058,Production,Spares,Pieces,22bolts & nuts,2.0,0,0,May wk 5 - 24
2024-05-30,1059,Production,Spares,Pieces,22washers,4.0,50,200,May wk 5 - 24
2024-05-30,1060,Production,Spares,Pieces,B&2-belt,4.0,0,0,May wk 5 - 24
2024-05-30,1061,Production,Diesel,Litres,production,300.0,0,0,May wk 5 - 24
2024-05-30,1062,Production,CaC03,bags,production,17.0,0,0,May wk 5 - 24
2024-05-30,1063,Sourcing,Fuel,Litres,Bike,4.0,850,3400,May wk 5 - 24
2024-05-31,1063,Payloader,Diesel,Litres,payloader,30.0,0,0,May wk 5 - 24
2024-05-31,1064,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 5 - 24
2024-05-31,1065,Sourcing,Diesel,Litres,mb1,40.0,1250,50000,May wk 5 - 24
2024-05-31,1066,Sourcing,Fuel,Litres,Bike,2.0,850,1700,May wk 5 - 24
2024-05-31,1067,Production,CaC03,bags,production,17.0,0,0,May wk 5 - 24
2024-05-31,1068,Sourcing,Fuel,Litres,Ford2,10.0,850,8300,May wk 5 - 24
2024-06-01,1069,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,May wk 5 - 24
2024-06-01,1070,Production,Diesel,Litres,Dyna4,30.0,1250,37500,May wk 5 - 24
2024-06-01,1071,Payloader,Diesel,Litres,payloader,30.0,0,0,May wk 5 - 24
2024-06-01,1072,Production,Diesel,Litres,production,300.0,0,0,May wk 5 - 24
2024-06-01,1073,Production,CaC03,bags,production,16.0,0,0,May wk 5 - 24
2024-06-01,1074,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,May wk 5 - 24
2024-06-01,1074,Enforcement,PKS,tonnes,Enforcement,33.76,0,0,May wk 5 - 24
2024-06-03,1075,Production,Diesel,Litres,payloader,30.0,0,0,Jun wk 1 - 24
2024-06-03,1076,Sourcing,Diesel,Litres,Dyna3 for test runing of engine,15.0,1250,18750,Jun wk 1 - 24
2024-06-03,1077,Production,Diesel,Litres,Mb1 for coveying of Cac03 to C2,40.0,1250,50000,Jun wk 1 - 24
2024-06-03,1078,Sourcing,Fuel,Litres,Bikes,2.0,850,1700,Jun wk 1 - 24
2024-06-03,1079,Production,CaC03,bags,production,15.0,0,0,Jun wk 1 - 24
2024-06-03,1080,Production,Spares,Pieces,Engine oil,21.0,3080,64680,Jun wk 1 - 24
2024-06-03,1081,Production,Spares,Pieces,Gear Oil,3.0,3000,12000,Jun wk 1 - 24
2024-06-03,1082,Production,Spares,Pieces,small body liners,1.0,0,0,Jun wk 1 - 24
2024-06-03,1083,Production,Spares,Pieces,low hydrogen,15.0,46,690,Jun wk 1 - 24
2024-06-04,1080,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Jun wk 1 - 24
2024-06-04,1081,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,Jun wk 1 - 24
2024-06-04,1082,Production,Diesel,Litres,production,300.0,0,0,Jun wk 1 - 24
2024-06-04,1083,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 1 - 24
2024-06-04,1084,Production,CaC03,bags,production,7.0,0,0,Jun wk 1 - 24
2024-06-04,1085,Production,Spares,Pieces,F-210 brearing,1.0,8000,8000,Jun wk 1 - 24
2024-06-04,1086,Production,Spares,Pieces,24bolts & nuts,4.0,400,1600,Jun wk 1 - 24
2024-06-04,1087,Production,Spares,Pieces,24washers,8.0,50,400,Jun wk 1 - 24
2024-06-05,1088,Production,Spares,Pieces,P208-bearing,1.0,8000,8000,Jun wk 1 - 24
2024-06-05,1089,Production,Spares,Pieces,13bolts & nuts,7.0,350,2450,Jun wk 1 - 24
2024-06-05,1090,Production,Spares,Pieces,13washers,14.0,50,700,Jun wk 1 - 24
2024-06-05,1091,Production,CaC03,bags,production,16.0,0,0,Jun wk 1 - 24
2024-06-05,1092,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Jun wk 1 - 24
2024-06-05,1093,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Jun wk 1 - 24
2024-06-06,1094,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Jun wk 1 - 24
2024-06-06,1096,Sourcing,Diesel,Litres,MB1,40.0,1250,50000,Jun wk 1 - 24
2024-06-06,1096,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 1 - 24
2024-06-06,1097,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 1 - 24
2024-06-06,1098,Production,Spares,Pieces,19bolt & nuts,5.0,0,0,Jun wk 1 - 24
2024-06-06,1099,Production,Spares,Pieces,19washers,10.0,0,0,Jun wk 1 - 24
2024-06-06,2000,Production,Spares,Pieces,24washers,10.0,0,0,Jun wk 1 - 24
2024-06-06,2001,Production,CaC03,bags,production,15.0,0,0,Jun wk 1 - 24
2024-06-07,2002,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Jun wk 1 - 24
2024-06-07,2003,Enforcement,PP2w,tonnes,Lordtech's,31.8,0,0,Jun wk 1 - 24
2024-06-07,2004,Enforcement,Bags,Pieces,Lordtech's,585.0,0,0,Jun wk 1 - 24
2024-06-07,2005,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 1 - 24
2024-06-07,2006,Production,Diesel,Litres,production,300.0,0,0,Jun wk 1 - 24
2024-06-07,2007,Production,Diesel,Litres,Dyna3 for engine test runing,15.0,1250,37500,Jun wk 1 - 24
2024-06-07,2008,Production,Spares,Pieces,Mild steel electrodes,140.0,33,4620,Jun wk 1 - 24
2024-06-07,2009,Production,Spares,Pieces,19bolts & nuts,2.0,450,900,Jun wk 1 - 24
2024-06-07,2010,Production,Spares,Pieces,19washers,4.0,50,200,Jun wk 1 - 24
2024-06-07,2011,Production,Spares,Pieces,cutting Disc,1.0,1800,1800,Jun wk 1 - 24
2024-06-07,2013,Sourcing,Fuel,Litres,Bikes,3.0,850,2550,Jun wk 1 - 24
2024-06-07,2014,Production,CaC03,bags,production,6.0,0,0,Jun wk 1 - 24
2024-06-08,2015,Production,CaC03,bags,production,17.0,0,0,Jun wk 1 - 24
2024-06-08,2016,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 1 - 24
2024-06-06,2017,Sourcing,Fuel,Litres,Ford2,27.0,850,22950,Jun wk 1 - 24
2024-06-09,2018,Enforcement,PP2w,tonnes,Lordtech's,27.28,0,0,Jun wk 1 - 24
2024-06-09,2019,Enforcement,Bags,Pieces,Lordtech's,473.0,0,0,Jun wk 1 - 24
2024-06-10,2020,Production,CaC03,bags,production,10.0,0,0,Jun wk 2 - 24
2024-06-10,2021,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 2 - 24
2024-06-10,2022,Sourcing,Diesel,Litres,MB1,40.0,1250,50000,Jun wk 2 - 24
2024-06-10,2023,Sourcing,Fuel,Litres,Bikes,3.0,850,2550,Jun wk 2 - 24
2024-06-11,2024,Sourcing,Fuel,Litres,Bike,2.0,850,1700,Jun wk 2 - 24
2024-06-11,2025,Production,CaC03,bags,production,14.0,0,0,Jun wk 2 - 24
2024-06-11,2026,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 2 - 24
2024-06-12,2027,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 2 - 24
2024-06-12,2028,Production,Diesel,Litres,production,300.0,0,0,Jun wk 2 - 24
2024-06-12,2029,Production,CaC03,bags,production,12.0,0,0,Jun wk 2 - 24
2024-06-12,2030,Sourcing,Fuel,Litres,Bike,2.0,850,1700,Jun wk 2 - 24
2024-06-13,2031,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 2 - 24
2024-06-13,2032,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 2 - 24
2024-06-13,2033,Production,CaC03,bags,production,15.0,0,0,Jun wk 2 - 24
2024-06-14,2034,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,Jun wk 2 - 24
2024-06-14,2035,Sourcing,Diesel,Litres,Dyna4,34.0,1250,42500,Jun wk 2 - 24
2024-06-14,2036,Production,Diesel,Litres,production,300.0,0,0,Jun wk 2 - 24
2024-06-14,2037,Production,CaC03,bags,production,10.0,0,0,Jun wk 2 - 24
2024-06-14,2038,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Jun wk 2 - 24
2024-06-15,2039,Sourcing,Diesel,Litres,Dyna4,5.0,1250,6250,Jun wk 2 - 24
2024-06-15,2040,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,Jun wk 2 - 24
2024-06-15,2041,Sourcing,Diesel,Litres,Dyna3,15.0,1250,18750,Jun wk 2 - 24
2024-06-15,2042,Sourcing,Fuel,Litres,Bikes,6.0,850,5100,Jun wk 2 - 24
2024-06-15,2043,Production,CaC03,bags,production,11.0,0,0,Jun wk 2 - 24
2024-06-16,2044,Enforcement,PP2w,tonnes,Lordtech,27.86,0,0,Jun wk 2 - 24
2024-06-16,2045,Enforcement,Bags,Pieces,Lordtech,493.0,0,0,Jun wk 2 - 24
2024-06-17,2046,Payloader,Spares,Pieces,Engine oil,4.0,3080,12320,Jun wk 3 - 24
2024-06-17,2047,Sourcing,Spares,Pieces,Engine oil,21.0,3080,64680,Jun wk 3 - 24
2024-06-17,2048,Production,Spares,Pieces,13bolt & nuts,6.0,250,1500,Jun wk 3 - 24
2024-06-17,2049,Production,Spares,Pieces,13washers,12.0,50,600,Jun wk 3 - 24
2024-06-17,2050,Production,Spares,Pieces,17bolt & nuts,5.0,300,1500,Jun wk 3 - 24
2024-06-17,2051,Production,Spares,Pieces,17washers,10.0,50,500,Jun wk 3 - 24
2024-06-17,2052,Production,Spares,Pieces,2.5mm cable,1.0,0,0,Jun wk 3 - 24
2024-06-17,2053,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 3 - 24
2024-06-17,2054,Sourcing,Diesel,Litres,Mb1 for coveying of Cac03 to C2,40.0,1250,50000,Jun wk 3 - 24
2024-06-17,2055,Sourcing,Fuel,Litres,Bikes,3.0,850,2550,Jun wk 3 - 24
2024-06-17,2056,Production,CaC03,bags,production,14.0,0,0,Jun wk 3 - 24
2024-06-18,2057,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,Jun wk 3 - 24
2024-06-18,2058,Sourcing,Diesel,Litres,Dyna4,40.0,1250,50000,Jun wk 3 - 24
2024-06-18,2059,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 3 - 24
2024-06-18,2060,Production,Diesel,Litres,production,300.0,0,0,Jun wk 3 - 24
2024-06-18,2061,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Jun wk 3 - 24
2024-06-18,2062,Sourcing,Fuel,Litres,Bikes,2.0,850,1700,Jun wk 3 - 24
2024-06-18,2063,Production,CaC03,bags,production,9.0,0,0,Jun wk 3 - 24
2024-06-19,2064,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jun wk 3 - 24
2024-06-19,2065,Sourcing,Fuel,Litres,Bikes,6.0,850,5100,Jun wk 3 - 24
2024-06-19,2066,Production,CaC03,bags,production,11.0,0,0,Jun wk 3 - 24
2024-06-20,2067,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 3 - 24
2024-06-20,2068,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jun wk 3 - 24
2024-06-20,2069,Production,Diesel,Litres,production,300.0,0,0,Jun wk 3 - 24
2024-06-20,2070,Production,CaC03,bags,production,15.0,0,0,Jun wk 3 - 24
2024-06-20,2071,Sourcing,Fuel,Litres,Bike,2.0,850,1700,Jun wk 3 - 24
2024-06-21,2072,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,Jun wk 3 - 24
2024-06-21,2073,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 3 - 24
2024-06-21,2074,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Jun wk 3 - 24
2024-06-21,2075,Production,CaC03,bags,production,17.0,0,0,Jun wk 3 - 24
2024-06-21,2076,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Jun wk 3 - 24
2024-06-22,2077,Production,Diesel,Litres,production,300.0,0,0,Jun wk 3 - 24
2024-06-22,2078,Sourcing,Diesel,Litres,Dyna3,40.0,1250,50000,Jun wk 3 - 24
2024-06-22,2079,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Jun wk 3 - 24
2024-06-22,2080,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 3 - 24
2024-06-22,2081,Sourcing,Fuel,Litres,Bike,4.0,850,3400,Jun wk 3 - 24
2024-06-22,2082,Production,CaC03,bags,production,17.0,0,0,Jun wk 3 - 24
2024-06-23,2083,Enforcement,PP2w,tonnes,Lordtech,29.74,0,0,Jun wk 3 - 24
2024-06-23,2084,Enforcement,Bags,Pieces,Lordtech,547.0,0,0,Jun wk 3 - 24
2024-06-24,2085,Sourcing,Diesel,Litres,Dyna4,30.0,850,25500,Jun wk 4 - 24
2024-06-24,2086,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,Jun wk 4 - 24
